"Ingreso","Gasto_Educacion"
91545.65,8498.21
54630.62,5372.91
25954.2,3523.91
77921.46,8264.37
11776.87,2698.09
65786.03,5128.23
61168.63,3535.32
23623.1,6577.5
14634.28,3808.77
13771.31,3447.31
25906.92,6389.3
32038.69,3568.89
81037.98,10232.87
25626.28,5837.05
97247.77,9554.08
54211.18,3925.77
45675.94,5242.21
55887.36,5523.08
85094.92,12457.13
15048.97,4173.08
17577.99,3775.34
93938.36,9649.72
96240.67,744.48
45701.13,6020.7
54817.35,9339.27
46041.33,4394.02
29595.76,5343.06
77378.25,10592.76
68906.51,4729.63
56840.75,11899.98
28826.74,5651.29
76271.92,12821.99
56806.08,6297.59
25030.77,6376.16
58647.81,6165.87
43998.95,6830.45
89094.08,5139.96
88275.27,7351.88
35694.64,5340.8
37014.3,7056.21
41833.33,5157.74
51680.66,5525.82
59440.58,7883.72
53086.66,2568.72
83371.64,5860.78
26374.88,2565.87
97389.4,17222.19
67334.05,8307.25
94887.68,11739.47
56837.53,7352.59
84838.3,4610.53
97395.83,7935.63
12566.37,3714.89
25813.15,4807.32
84543.7,14070.87
66165.59,9724.34
79696.12,9537.14
79001.17,8123.59
31838.68,8157.89
31524.79,4651.96
35745.46,5142.93
16883.24,3969.59
17692.85,3959.28
61026.07,3732.32
54549.52,6920.15
34784.61,6485.4
58249.6,4217.81
56260.62,10965.96
13577.84,2640.88
48481.28,2286.87
15121.04,2504.8
44811.33,9190.99
61233.21,11214.53
22028.98,6487.87
23701.38,4230.72
37059.88,4872.07
44414.87,8688.96
27952.17,6163.94
85888.43,3042.08
37943.73,5480.2
40157.77,5773.61
71498.91,2989.46
59549.97,7171.57
20872.79,3134.41
75787.95,10469.78
46391.48,8557.33
21733.03,3385.82
83161.1,11314.98
90370.59,9735.48
94011.71,10138.65
83838.94,17398.18
51224.63,5961.98
90863.63,12001.51
38763.08,5015.91
40148.26,6726.45
73031.3,18121.38
16439.8,2932.57
56789.82,4773.67
72584.34,7994.65
74782.1,6300.26
75869.9,8687.92
95803.9,4513.84
99501.69,12306.94
44189.83,2116.21
96151.39,7670.02
62574.94,7505.2
38890.69,3642.03
18562.66,4127.26
24131.88,3127.38
22148.87,4108.92
75942.69,10625.98
34643.11,4003.37
97919.43,7808.74
43520.42,8533.94
20654.02,3515.45
22079.8,5366.96
29579.31,3508.16
89946.51,4747.31
96376.74,14616.71
26371.07,4712.77
97021.8,12092.33
32214.74,3116.89
61941.69,12500.31
20435.5,4066.98
14733.23,3498.62
50253.86,4966.36
36434.15,1093.71
45917.73,4788.05
89063.14,8539.16
74646.14,10770.57
98593.25,9121.48
10171.96,3622.31
54429.98,7262.82
42479.92,7085.92
33748.73,6242.94
35774.33,6061.96
65793.37,9316.11
86969.29,15325.41
60183.7,8908.14
25685.34,3963.7
26342.79,7649.49
24723.79,5745.22
75073.23,8693.82
96429.14,13650.43
92602.27,17113.94
48260.97,6210.58
55471.07,10649.17
80433.01,12929.94
76083.45,6703.39
51423.87,2802.04
63956.11,11819.53
96186.61,24696.4
71002.34,14453.75
47125.74,7073.67
47387.84,7706.57
19302.12,6677.06
89606.56,19120.36
98844.45,14165.64
63248.91,8914.67
91416.45,16151.59
37678.41,8164.27
70837.48,9437.33
76222.2,4972.4
46676.1,6050.79
64360.31,7020.58
52328.18,5617.59
23940.17,4413.67
10333.12,2049.38
93425.25,3506.94
95418.77,16050.73
55236.31,6476.92
30379.38,5932.6
87598.05,14342.82
42714.16,10430.05
54098.7,5727.53
95251.3,12120.57
60183.33,16803.52
12596.09,3551.7
91763.45,18603.08
22082.09,5373.91
36761.42,4200.94
30411.35,5874.66
23956.53,2567.54
18515.03,5445.13
61067.02,8818.26
87854.41,8041.62
12989.69,3002.04
90727.66,19530.41
86202.59,12022.06
72259.38,16963.18
69229.56,6221.72
39716.54,7997.71
23609.18,3078.92
40230.97,5430.73
58649.77,11857.51
35649.34,6784.32
48681.94,7861.61
36990.43,8305.12
48259.07,10882.6
71685.12,10341.35
11111.62,3158.41
83655.5,9316.1
20120.8,4111.36
39158.86,5177.25
68923.89,4082.85
66261.98,7505.71
84701.74,7585.66
10766.91,3052.92
90507.55,7929.03
57720.3,4823.45
39427.93,5123.86
27086.68,5235.93
66463.01,7278.89
87761.27,4526.51
69174.46,11480.57
89393.88,6583.54
17360.75,1762.16
11262.54,3052.35
28501.49,4510.34
83963.67,10366.81
35721.03,4167.64
23056.57,1061.98
49139.99,4565.96
89095.81,13025.58
83398.66,15202.9
58908.7,8650.03
77917.69,6671.83
82003.57,11629.33
28574.79,5135.99
34692.92,5978.73
66298.7,4231.32
30729.86,3837.2
38820.07,5412.47
24939.55,5010.13
90521.98,15016.82
80061.82,664.92
15223.28,3812.65
66386.46,7216.35
81443.98,7769.5
52247.78,5913.15
92611.17,11011.18
49731.89,6587.28
10408.01,3058.66
79413.93,15770.43
76728.3,9159.2
49610.45,7419.09
42247.91,4788.57
36985.01,7620.06
58949.49,5676.27
34283.25,5381.21
45419.64,4983.42
38147.31,7490.29
78000.57,10821.4
14633.07,5092.73
84103.2,7802.56
92100.81,16424.81
75110.77,7187.59
22980.37,3334.29
51190.75,5372.29
34747.91,3960.68
40216.22,4914.6
25619.81,5087.56
49978.54,4446.26
77153.18,11817.52
46908.88,4801.06
67200.3,12552.02
62311.43,7270.87
71263.81,8336.28
28432.06,7245.46
84931.53,15253.53
74852.66,12544.59
29077.86,3029.82
24316.06,6063.18
58802.26,10105.73
16198.04,2615.63
41838.74,3588.55
64153.96,13178.52
24946.79,6212.28
69493.17,10258.57
52513.29,8207.45
86267.56,17561.36
36272.29,2871.1
78949.35,9910.54
94541.61,10709.76
62828.35,9689.17
97821.23,9585.08
77986.5,11919.91
98080.09,11729.2
24707.82,3939.54
80962.89,17186.14
21431.46,2386.66
33203.33,5279.28
20088.1,3052.95
77212.37,7704.89
56605.43,10905.29
80764.43,16299.34
77126.02,4982.64
88330.18,13365.88
83587.23,1311.99
93795.03,6864.39
57051.74,8197.12
66609.82,4920.56
26676.3,4402.37
50409.89,2507.76
87714.35,17250.27
32879.56,2251.59
84413.92,7441.72
64025.07,6977.12
25222.86,3308.96
52690.93,6091.75
81340.66,7622.22
43528.74,5708.86
33071.36,2577.58
32427.61,6123.26
38822.34,3119.91
24151.63,3710.69
43829.09,8619.01
24653.51,3979.87
96040.73,11212.55
93615.45,10395.64
51322.67,6662.3
63905.07,12950.54
48796.52,11605.93
40021.45,3839.99
70296.69,10243.95
15143.15,3078
17574.38,3344.59
61882.04,6923.05
19841.88,2729.18
37853.99,5741.04
14030.84,3747.2
51919.87,8538.78
64368.27,5537.39
47615.22,8525.58
75663.24,3536.56
80302.77,4052.69
56806.86,10453.89
52537.6,9086.92
78875.03,6963.63
48642.48,5709.92
73908.06,8838.42
99205.66,6033.24
62920.93,6472.91
87537.4,8685.77
89707.07,6915.27
59655.16,6318.95
62770.52,5308.87
30909.62,4415.08
58511.57,5726.13
89274.41,15217.41
49449.59,11189.23
25795.04,3667.83
27621.84,6980.97
53274.93,6870.44
39671.38,2797.17
82274.99,7564.58
16324.52,4114.62
40637.97,5339.73
45624,8585.84
42105.81,5870.67
71905.68,1980.9
70312.91,3110.51
26887.15,7196.23
59991.5,11076.65
47746.44,7417.79
46142.44,4642.16
61993.97,10082.19
47537.03,2891.22
14713.37,4223.6
63914.86,9635.46
35771.71,4524.36
71168.77,7703.48
42700.57,4277.21
91199.12,13140.48
86871.42,6768.03
40377.09,3288.7
94780.06,14429.96
91542.12,10802.67
12409.56,3452.71
16428.78,2500.73
73472.96,10954.31
33349.2,6510.79
26442.7,4924.41
17923.91,2693.1
78566.45,14338.07
65935.65,7315.77
42544.65,8610.41
69676.47,14500.15
75591.55,10411.67
17736.89,3864.23
20137.02,5565.9
56717.91,5318.97
94979.78,15250.96
26235.42,5118.62
60949.38,7189.81
72036.23,3335.82
10074.35,3526.41
15398.5,4120.57
66909.31,8096.57
82576.27,12028.38
99353.55,7163.08
53406.07,8130.59
95681.21,9713.36
23510.3,4361.3
96207.86,11419.33
52026.11,4952.39
24681.38,4900.5
45572.3,5512.72
83348.76,13905.23
42198.11,10391.7
98350.16,10807.34
16043.61,3345.2
70711.57,7987.76
35128.29,6760.91
35699.67,5101.38
48807.73,7601.14
80399.6,5984.59
16210.33,4033.74
86410.5,10192.86
65693.05,5401.25
31077.37,4070.48
92362.77,13688.23
80090.42,5394.83
80462.65,5701.7
31369.87,5983.03
29105.26,4275.7
90532.19,2626.11
33007.01,6792.07
72076.69,7671.35
38864.61,3937.68
71797.63,14719.67
75493.65,2016
62506.12,5227.51
53581.43,9079.85
15721.33,1792.55
25508.35,5831.62
85439.07,9993.11
15874.2,3324.02
96692.25,11379.31
74081.85,4551.33
47326.2,5176.42
23342.6,2961.51
57755.37,7439.64
72136.88,7349.49
53209.33,6978.73
57621.26,7521.25
47381.25,4652.46
33839.53,6681.01
87675.41,21312.86
90367.81,13115.78
16959.29,3704.53
73119.71,15023.13
86201.33,12399.53
70156.94,4845.35
77879.38,12570.37
80096.46,12352.77
44132.37,3650.64
41898.77,2252.3
54290.96,7461.9
15160.56,2979.29
71862.95,10552.04
96207.28,11939.7
77098.04,16417.78
24758.14,6493.08
13893.43,3774.75
55771.1,5717.76
93492.8,4624.56
92611.45,8797.11
17162.29,2670.86
46220.06,8576.06
11683.85,2784.11
97081.45,12995.45
84701.69,13070.72
10666.8,3641.42
15878.69,4389.82
54801.46,7133.21
47019.07,7049.46
85914.75,8475.91
18015.94,3896.93
72968.69,3360.39
13272.4,2360.46
60792.13,9586.09
39628.3,6082.66
83913.56,11197.02
76709.82,5226.09
72160.51,10248.65
66156.45,16479.22
60458.35,12011.51
33425.45,4452.71
13253.85,2705.97
54434.27,11500.01
85046.28,11472.29
51462.11,5735.14
73664.42,3203.69
54155.44,6150.68
50898.39,4373.55
39500.63,2783.56
13375.36,3775.68
67683.84,11291.16
63321.6,9986.42
22552.32,4520.29
41445.51,4312.78
68239.49,10201.7
68179.24,11444.19
43043.62,6729.97
41448.33,10554.86
43172.81,4829.99
92776.61,14298.31
78386.05,3009.57
22979.42,7391.48
40103.33,4385.53
31993.59,3161.05
24600.34,3306.78
97563.77,12958.34
20303.27,2984.14
16358.41,3200.07
77343.64,10663.97
22096.67,3940.37
10883.49,3120.26
87063.03,6664.92
40453.31,4971.7
54163.96,6096.55
61479.58,13176.22
20139.22,3666.01
17611.47,3190.46
88038.87,13824.4
55250,9840.94
54360.04,7529.73
77378.28,13448.63
25569.06,3644.65
13063.93,4190.87
62702,5707.26
26873.37,5720.36
27323.24,3762.83
96488.88,17976.97
24603.33,4435.6
33071.93,3573.95
62853.82,6903.4
25029.86,4850.04
67980.22,8886.27
27597.16,2447.52
57884.71,11561.57
39882.54,5789.82
61897.89,2800.56
61637.16,10130.04
34976.66,4661.28
31673.8,6234.7
91329.27,14091.92
62193.88,2901.78
53665.86,8973.56
78278.11,7723.85
13956.36,3117.9
66846.97,8729.89
66209.49,9411.64
79598.81,9508.88
45907.92,8280.73
29043.99,2910.52
67854.24,6925.35
50604.03,7730.41
60301.68,8176.86
77207.25,15288.45
22414.85,4273.18
56972.26,11056.46
21363.47,2353.06
62579.58,8090.09
28685.57,4973.14
56825.36,4684.43
87091.13,17584.2
61531.15,6259
70865.71,10904.67
54114.21,10139.77
96073.73,20638.95
22221.89,4776.54
47359.5,5739.91
61216.03,427.04
66626.79,8905.36
39198.04,5188.15
85881.3,14267.88
93202.06,18356.95
90978.41,3717.33
36837.82,5942.06
58775.64,5014.34
60441.96,11372.46
84398.85,10462.93
12180.96,3515.8
61586.71,7118.14
32948.81,7656.65
72179.14,4200.94
28333.64,6406.22
26064.29,7330.65
90187.31,14495.77
51557.29,6690.21
49595.86,6018.86
62865.25,7772.34
60186.46,8258.14
66078.96,9855.24
65622.22,13749.17
23232.76,4798.52
36790.37,6224.17
78834.4,11604.68
65636.57,12650.29
68833.14,12806.64
94064.18,8733.98
64803.59,8856.28
75824.22,8526.12
24895.05,3528.62
78625.91,8074.8
80440.48,10296.23
28179.39,2338.67
46761.77,6940.72
61394.48,2783.82
53857.25,7370.35
65383.42,6187.06
34355.22,4363.35
33058.1,4039.95
80511.42,6591.26
59206.29,10749.53
24983.24,3919.01
97820.41,12033.69
53961.77,10069.3
24840.63,4692.19
29217.54,5062.05
73886.53,5483.5
19110.33,4642.72
22730.63,5834.06
46855.62,7866.62
67382.17,7381.78
12159.27,3645.84
23387.18,1361.93
33175.25,4241.26
75027.01,9798.81
48826.62,11936.68
19208.84,2810.86
44535.19,4828.6
55735.2,6159.21
56762.27,6264.57
91908.2,12220.11
25526.35,5078.08
47077.52,5490.19
47456.68,6980.18
51187.01,7410.97
13243.05,2675.11
92788.2,4616.26
77755.54,10647.57
98122.57,11280.66
89676.31,10403.21
99413.91,19911.62
43778.38,8613.65
41223.6,7130.38
80031.45,4385.65
23111.33,3207.84
55277.79,11553.67
76827.39,14530.42
28125.78,2690.73
70159.14,11918.87
49940.75,4976.76
91057.62,18054.91
36407.14,5366.85
60373.17,9603.77
12570.28,4106.04
60749.39,11551.74
61453.45,7887.93
94146.08,16950.2
70644.18,6820.92
60790.91,9025.1
25286.9,3842.47
77720.94,11341.28
37368.09,3275.42
71739.16,11320.19
20999.3,5399.8
53403.77,10753.28
17813.3,3661.83
36675.12,9994.93
21654.8,3553.31
43106.68,7050.15
52401.22,3773.65
12310.84,3454.91
49305.48,7550.06
90950.99,4398.9
30352.94,5094.17
14980.94,3737.24
38345.68,6778.73
34962.45,5840.55
52601.23,5343.6
42001.11,3320.3
70356.83,14234.96
89740.03,9547.16
47414.17,9680.24
57075.96,2020.38
40435.81,10129.57
84472.55,5893.96
24755.39,4132.27
44586.13,8245.43
71076.48,10007.77
95740.8,8125.58
30748.88,1448.96
71818.31,9327.65
17736.38,2989.72
93373.35,9427.66
82891.08,11980.32
25754.81,3754.42
16222.53,3599.34
59789.49,9155.95
54622.14,2668.01
84399.16,15765.01
62640.27,8026.69
70891.63,18976.57
29945.91,6842.06
38996.68,9486.1
55436.97,6727.49
94907.79,8798.99
31181.51,5805.66
34303.39,5771.26
62826.95,3768.46
16426.74,4401.41
13343.01,3731.99
76751.39,11132.67
65075.66,8405.27
77773.73,7063.09
33606.92,3781.31
82475.71,6280.84
84359.97,503.09
26640.59,7219.82
12181.73,3864.92
40567.39,4123.03
56525.97,7295.85
99550.59,10468.7
47132.33,6098.29
46419.25,6113.06
84387.29,13340.56
85424.77,9853.94
15134.69,3724.23
51279.04,9027.46
36243.55,6471.6
37910.35,5566.06
78555.23,11450.4
11300.12,1778.42
75701.8,7657.47
21527.96,5753.91
67528.43,9798.51
14041.27,4417.19
65219.04,7458.38
20908.76,3031.18
14284.37,2756.3
74823.46,9668.09
82236.93,4802.92
78952.5,14623.1
62687.7,9119.57
53089.91,6418.98
13130.6,4136.62
31617.5,5542.73
48803.35,6154.28
71514.11,2980.72
84690.95,4609.87
24229.89,3794.82
78329.57,8112.44
48907.61,7475.14
33753.44,3243.39
47879.43,2768.42
83615.77,7398.88
96152.99,18446.22
41112.75,4674
83724.59,11137.32
68387.87,8516.8
28264.58,3853.22
84109.09,6133.29
76394.15,6985.98
68675.02,4934
30069.89,6298.22
33127.66,5283.26
45744.84,6906.84
81449.82,9838.04
75587.43,8672.28
93719.78,12270.34
10772.18,3121.19
25875.43,4051.44
65698.98,12515.76
48494.36,9324.88
36770.76,5114.41
85800.55,10672.11
32599.14,5206.38
27739.84,5416.64
13140.78,4002.82
13849.57,2622.51
59420.51,7034.37
37936.57,3025.03
25781.34,3965.13
87120.9,12004.03
95722.24,10443.73
17796.07,2932.68
65320.49,8506.82
46175.47,5432.68
25270.02,4367.06
84876.19,8898.84
70110.83,6702.61
56684.3,11127.08
57403.4,1755.3
74315.39,9340.15
87976.98,12373.09
95302.9,9485.73
90589.53,10440.86
83453.05,10485.72
23688.39,4473.99
75052.33,9443.21
67978.08,3806.66
71945.38,15699.79
26643.15,4877.19
21101.23,3741.3
61045.9,5048.5
81938.85,14008.72
85801.59,11405.7
73551.47,11159.57
89826.22,12295.29
69107.88,12429.87
23433.41,4894.49
57052.65,7636.58
34865.98,5390.19
19167.02,4661.89
12782.02,3407.5
60493.15,6732.28
77945.44,12501.52
90572.74,9411.97
78570.86,4444.79
34332.75,9249.3
75782.14,8786.86
13227.7,3097.6
65196.49,14635.58
97027.38,19354.96
65996.1,2398.2
35765.43,5134.69
40160.12,1315.01
88563.8,8302.45
30575.89,4764.84
76033.34,8806.25
43383.64,3520.46
95618.32,9444.93
99073.85,11024
53489.19,4788.53
65127.2,7654.76
44372.71,3856.08
43404.92,291.74
96254.76,10981.65
65835.68,8051.89
98603.1,4098.51
39678.84,6999.95
66245.89,11936.87
91187.58,12129.47
61069.13,9147.34
82297.57,9742.26
79395.6,8794.65
12218.29,3501.31
32555.89,4334.42
35032.91,6942.67
72162.7,8073.98
16853.04,4241.88
24506.37,7018.77
55061.54,7516.38
44474.52,4958.88
54357.97,10069.17
80799.34,8013.48
81323.23,12742.17
30047.1,4199.3
20921.01,4106.46
82231.9,10998.37
19297.55,3561.69
72300.63,15521.21
45285.55,5831.06
93175.94,11305.17
14841.65,3988.29
98634.84,15360.32
82259.39,10774.56
35426.67,5293.5
39999.28,8029.69
68677.11,10067.53
17700.27,4653.68
94641.58,9276.73
42049.46,10632.35
62099.78,13300.45
77834.62,6188.91
33095.45,4796.56
90543.12,7769.75
24331.94,5990
92078.95,12630.93
92737.89,12131.1
68775.04,6224.58
99579.87,20749.98
69609.56,13031.02
23273.25,4815.18
74948.45,15855.03
58960.75,8377.61
98088.53,9871.11
15258.93,1599.84
22751.47,3218.87
57499.51,2692.15
71608.11,767.64
44141.79,640.67
42325.34,5028.27
54567.24,8408.31
90105.64,7009.79
99829.3,13083
96502.99,6268.06
17285.9,4827.16
13096.64,2488.96
70045.35,12839.67
14422.37,3282.07
96991.59,5397.6
36353.44,6541.24
34353.31,7874.01
53732.63,6770.63
28566.59,5680.41
30600.3,5059.35
56733.87,8311.24
42936.05,5650.66
91296.46,8941.7
31748.09,3792.61
42917.7,6409.64
98279.15,7334.1
23724.55,4932.72
27568.46,4654.01
57530.93,1495.14
11962.45,2117.77
48286.9,3897.75
16304.06,3174.68
90030.72,12713.69
87522.66,5094.35
36601.87,1881.3
70913.5,10155.01
19149.51,4098.14
11336.74,2696.92
88389.76,11846.43
75842.72,8266.29
92089.18,18663.85
10953.01,2993.21
13601.21,2600.56
39470.39,7617.58
44780.69,8445.29
65594.54,11447.32
51434.15,9147.47
16891.99,2521.23
53525.99,8305.52
90776.01,5599.45
40132.51,6011.38
89895.04,11066.49
27079.71,4694.29
32489.53,4036.61
87239.51,7767.46
88197.47,7599.34
43707.27,8995.44
62011.91,3829.13
53996.09,2752.53
76797.14,12234.93
30304.81,4377.71
77400.2,8466.64
84238.17,17008.33
18958.9,1435.14
34828.42,3841.61
11923.91,3161.61
63661.87,10400.04
98765.59,16958.75
86083.53,16552.34
63234.47,9125.39
40901.74,7245.39
68176.77,10753.36
13345.59,4190.7
20479.68,4199.26
56491.96,9130.81
88416.85,10928.39
19231.4,4486.05
97036.97,16482.95
95409.29,11523.31
94305.48,8689.19
78274.04,5588.31
11935.38,2442.53
48392.2,4119.03
23414.68,4311.91
48758.56,3797.96
76687.3,15970.89
78134.39,14042.96
92130.54,11246.46
36393.32,6231.78
60015.87,8247.68
27576.51,5172.07
79876.41,9172.7
63178.38,10534.48
58891.32,9860.18
25563.86,7135.02
91559.49,14527.9
98154.89,23333.76
99059.9,16083.84
13056.68,4427.05
23190.02,4864.86
72509.6,9629.6
19943.04,4396.77
12065.42,4108.58
11278.59,3438.75
37948.52,7380.4
65309.92,1762.6
93802.62,10007.33
31259.14,5714.89
88211.76,9477.44
87924.92,12120.08
17269.98,4623.17
12103.75,3676.15
16296.29,3666.24
62086.57,10655.49
57085.11,7896.61
69275.29,13871.75
25327.09,3124.85
16612.1,5437.89
69178.98,3562.6
11365.82,2769.86
24631.56,5029.73
64686.7,15019.6
14831.7,3284.02
15804.88,4018.61
40018.28,4802.98
22075.67,5533.92
19939.28,2587.87
36497.4,6649.22
87526.22,17023.48
75409.11,13384.42
43199.73,8389.08
17240.7,3922.28
53641.66,4832.17
25774.91,6344.62
92466.79,7662.07
15931.05,4285.18
97156.25,8119.64
43335.85,6075.99
53099.72,5486.64
27923.36,2381.85
66750.38,9556.69
93878.99,16276.97
91427.44,13048.39
60306.85,9083.59
48767.6,5192.21
97473.09,19956.99
23349.63,3406.07
42375.02,8823.42
85594.36,17573.57
79621.09,13889.84
15730.76,2319.46
50123.04,6903.17
46281.72,6526.3
36130.26,7997.86
40940.65,4766.36
93902.23,12959.42
37051.85,5662.08
91981.79,11162.53
10265.24,3143.45
36767.47,5900.93
35077.18,6989.65
18554.9,3381.28
90756.95,19992.77
61650.91,11951.42
38762.29,5896.1
96462.63,6897.15
34114.96,5364.82
87774.99,10938.71
32739.49,6081.33
11579.69,3124.22
27177.21,2999.32
11520.11,4095.29
60224.31,6045.74
61315.6,5236.49
75100.24,2099.49
86850.22,4414.5
93366.11,5927.71
49332.37,6595.01
15279.73,4639.55
35071.28,5193.26
68833.8,10021.17
95085.58,11217.46
49519.62,11519.09
97531.38,12498.43
65105.87,10279.7
59733.72,8400.39
23599.21,3148.92
48075.09,7079.57
56633.51,6424.63
65296.87,12956.98
21189.63,3318.95
43275.28,6555.98
77075.01,12357.83
27138.54,5148.94
25482.33,3877.31
15157.04,3229.16
57280.12,11065.57
39505.4,5023.37
11503.03,3417.19
77239.71,13524.57
66533.82,9808.68
97421.73,3821.86
87940.83,14405.84
52392.26,11492.53
80038.93,11481.08
78689.07,10841.79
86858.53,13044.44
78332.36,5119.93
17880.28,3630.43
71538.48,7441.39
48950.18,11447.02
55036.2,11374.49
52499.42,9489.96
56585.39,6268.96
78786.8,12038.94
69257.41,3333.56
49003.97,9275.12
47508.42,8109.43
47751.27,7963.59
23200.45,4139.45
95800.51,16234.55
31751.28,7837.5
87611.44,3521.41
87867.52,11919.9
13555.56,3747.42
39380.79,3780.7
41523.66,8235.07
46484.06,10375.78
24450.42,6276.29
94948.21,13343.2
99866.68,20557.29
73302.69,10811.41
37948.15,5296.83
33076.59,4932.46
88707.15,14173.09
92105.11,16106.43
58451.27,4767.76
63798.03,9760.71
58899.83,6479.8
65458.99,9515.37
72080.52,5880.1
81279.24,7009.37
49895.73,7114.46
54743.48,3437.92
81780.39,7564.9
74098.02,9043.24
65914.97,14704.88
14138.65,2693.45
42930.89,6588.99
36031.42,4152.49
40763.82,7046.96
37032.78,6517.69
84458.6,12094.86
37575.25,6159.69
78800.09,13571.56
87096.38,3893.49
57249.86,6985.19
93834.65,10944.02
85931.32,4317.11
26048.46,4926.68
14436.17,3781.89
73530.66,8265.05
15240.48,3202.99
20894.25,5875.01
50047.21,9563.92
35986.26,2526.29
47865.39,6036.55
65559.35,7676.28
85946.85,11553.56
48256.9,6801.44
40692.37,6725.98
32329.88,5173.33
16163.38,4347.31
19386.61,5015.96
62856.12,1303.84
43984.81,9902.49
26263.14,3597.06
56884.07,1371.16
83850.19,15811.9
74171.95,9013.52
16520.81,4801.68
27150.83,4232.04
11968.01,3801.58
74918.46,2916.99
48077.41,8146.7
21002.01,2849.35
30909.64,6569.4
36324.5,5317.23
97633.14,14571.55
70640.27,9377.83
25931.58,2962.29
31987.62,5498.94
49313.51,7381.02
29603.29,3420.1
65993.51,7255.79
53301.16,7538.01
79234.02,21020.54
56272,7176.9
38500.78,2661.84
84247.51,10695.4
93550.92,10253.9
46695.78,5540.83
23925.76,5249.73
14004.23,3643.79
82611.84,11226.33
33036.77,6535.22
69789.09,7156.81
33777.41,5779.49
22384.08,6195.86
25802.53,5182.67
52922.24,1914.79
66361.35,11175.71
93258.06,2341.16
99443.91,2691.15
33202.7,4519.41
80780.59,14736.21
32921.26,5028.91
49462.65,7190.98
87139.09,7944.91
72347.71,6464.33
40275.66,8689.56
93291.14,8268.46
49295.4,6384.26
44070.32,3625.21
82566.98,10595.87
77212.77,9140.68
61135.47,11239.71
74161.69,4684.57
38649.35,4371.41
50607.83,9595.46
93915.75,6713.79
57029.19,8816.14
39719.71,8032.52
76848.78,12729.28
81246.62,1369.49
54058.01,11092.8
76220.75,4376.84
43040.18,8637.55
40065.46,7987.99
34863.35,2639.38
99527.5,10283.26
65301.39,11091.94
45256.67,2928.01
53025.44,6649.25
13855.47,2626.55
41953.95,10089.96
48626.24,8268.98
61307.58,12694.52
66529.81,6371.73
29776.72,8739.39
86136.36,7349.77
29003.96,6138.83
78492.4,7684.98
92369.06,3615.35
35843.21,8120.22
27015.63,4256.81
98481.9,8067.1
66152.65,8312.32
95845.53,8590.39
24978.31,5160.03
36848.21,8736.75
46792.81,3765.94
14487.21,2277.66
68667.91,9429.78
30062.41,5690.14
24072.28,3933.88
74889.55,6411.36
75168.21,10912.64
33741.63,6691.84
62797.78,6122.37
80749.84,5912.01
43819.41,7682.91
24119.2,3589.65
63725.72,8931.97
19571.79,4349.1
57691.94,9192.63
75879.7,7847.26
28049.71,4649.64
58653.33,6129.82
17307.75,2497.36
43061.95,5089.8
58803.5,10603.48
50163.53,7628.96
24176.4,4093.52
41402.93,5948.63
53735.7,10879.35
12448.58,4279.06
14470.17,3582.12
17309.76,3499.11
25879.25,6500.97
78727.72,7957.62
64650.84,8924.68
76430.08,7021.31
86685.68,6285.84
99711.04,6385.92
61049.01,10224.1
16120.75,4006.87
24400.5,3421.66
41376.56,4700.24
40505.27,7218.26
53616.18,6566.36
87664.84,9431.92
74224.54,11847.34
72820.86,9493.01
23105.57,5039.72
80593.38,4283.75
62769.51,9207.24
85649.06,12122.06
29232.72,5831.92
68237.84,7850.96
55089.48,12821.34
87973.02,17372.24
15060.65,3237.55
24870.11,3705.55
26453.48,6150.47
65599.85,7138.13
30053.02,5429.74
43041.09,5082.61
68945.62,8119.67
62194.56,7202.92
88963.39,15773.94
91673.24,3895.42
26819.71,3019.55
72351.71,10479.07
26403.66,5853.05
33801.95,5398.8
53023.08,8064.53
42680.04,9929.42
42328.3,6807.21
25364.46,6268.6
56475.47,5165.24
51779.57,8846.9
34880.63,3546.01
37781.15,6215.26
37841.6,5288.88
80712.56,8620.1
37408.08,7632.1
37999.23,5772.42
49239.25,5350.29
78512.09,17695.19
56172.46,13526.11
78801.6,6140.19
76721.26,13521.32
39849.52,7509.49
62208.93,9306.14
93082.31,13200.53
70060.81,13113.33
55966.6,11836.92
25434.34,2734.58
33124.3,5087.01
52638.95,7139.94
57668.83,13155.88
60386.06,10154.66
24476.68,3260.11
20224.28,4633.4
76822.71,2947.77
30276.59,5894.2
26681.38,5419.69
37960.72,9234.97
91179.39,11067.69
55935.4,9369.75
11712.71,3331.16
11103.08,2736.58
21967.32,3617.26
91798.68,5993.9
43079.61,7557.5
66334.89,9480.1
31757.13,3944.83
75386.18,5373.45
91990.09,7235.6
71593,7648.81
52831.74,1051.67
62660.6,8349
67476.88,11801.03
10506,3067.87
78429.84,14252.83
56664.14,6724.81
60467.75,8488.57
53171.68,5633.72
84855.38,3153.62
13160.07,3525.76
70293.58,10848.24
80631.17,11567.15
78173.04,4490.9
16303.63,3128.24
16177.47,2769.86
42768.58,4632.68
21701.32,3922.8
14998.87,2984.32
11169.41,3541.8
37466.48,5154.44
46002.58,4957.08
86220.38,7568.1
93150.39,14956.35
53546.99,5381.83
24754.38,4611.71
43542.62,6961.87
66127.89,5331.36
91480.59,17123.29
70333.99,7450.35
92735.36,14018.75
63483.72,2516.44
43791.18,4610.72
44930.79,9724.75
30589.33,3709.69
34141.62,7874
71841.54,9880.72
33592.42,4553.29
71413.88,9085.63
55626.62,4510.78
89473,8715.67
